,name,con,proper,absmag,newra,newdec,newdist,newmag,spectral_type,temperature
43974,Gaia 4433503875612198400,Her,,-1.568,104.49272179315574,41.07756638691364,4488.795677161463,11.692649187288014,M,3590.369597294728
44020,Gaia 4095006233039251456,Sgr,,-2.209,91.25904963373502,31.588939702306583,4489.261150643161,11.051874350225422,F,6679.150478693817
44030,HIP 79437,Sco,,-2.009,100.4582507492314,27.80318389862862,4489.322385001106,11.251903969311384,A,9328.33423057308
44048,Gaia 4305399191770339840,Aql,,-2.814,37.62970932325721,59.11183325772614,4489.472228343026,10.446976446898136,K,4350.349039107418
44079,Gaia 4050396022713182208,Sgr,,-2.023,91.31362326120848,28.837490031758644,4489.708410065037,11.238090680504468,A,8597.263255649295
44082,Gaia 6567621173068607488,Gru,,-1.603,64.18579527644256,6.334084911566303,4489.726995607487,11.658099669486695,K,4868.620554151521
44105,Gaia 6285902585812659200,Lib,,-1.401,126.69138634388204,24.34897739370673,4489.962072776735,11.860213362418234,M,3678.424949988541
44123,Gaia 4318532961265117184,Aql,,-2.437,44.74322417559218,59.80691188012068,4490.1317471307875,10.824295420175284,A,8304.980143006806
44145,Gaia 4095424906449403904,Sgr,,-1.526,91.42837722309108,32.00192858779617,4490.29605327554,11.73537487880866,K,4855.967573618857
44166,Gaia 4043981609283338240,Sco,,-1.299,91.88219222478229,28.111117458386136,4490.593327981112,11.962518633796396,Undefined,
44187,Gaia 4300465064604811776,Aql,,-1.741,65.86361449395882,47.22438070749904,4490.789106853247,11.520613302612109,B,10911.596590887695
44219,Gaia 6478904569120797696,Ind,,-1.705,33.90620212433373,-30.716405086661865,4491.026220382403,11.556727953262971,G,5550.90863677353
44257,Gaia 6915956936468038656,Aqr,,-1.52,47.20836205770213,36.09062867412701,4491.440644737377,11.741928323844196,M,3632.469143673888
44318,HIP 76285,Aps,,-3.543,99.5171900664587,-14.92197719557962,4492.058135028008,9.719226840750412,B,11091.76122843408
44323,Gaia 4063117200416622080,Sgr,,-1.312,91.56148657148177,29.303573308622855,4492.200979832062,11.950295891196731,B,10780.70375258422
44325,Gaia 5933732584904634368,Nor,,-2.602,170.62757655287672,-61.29758144191693,4492.226402958202,10.660308180375468,B,10795.073920682204
44329,Gaia 4066119760487417856,Sgr,,-2.079,91.37497941085512,30.304784575795747,4492.2421675033365,11.183315800698146,A,9008.35233614978
44363,Gaia 5907911275832443904,Lup,,-1.459,106.00403811751872,17.60023546627866,4492.539378997799,11.803459462857749,M,3590.369597294728
44390,Gaia 4224442215012780032,Aqr,,-1.427,68.63986257523545,36.27457376300606,4492.763931041589,11.83556799755065,M,3030.701004885617
44399,Gaia 4066480709550363136,Sgr,,-2.039,90.96101253498708,30.45687276987279,4492.822990556804,11.223596542398957,A,9454.94686014729
44464,Gaia 5854010741971369984,Cen,,-1.604,108.5265717227958,-2.663593880028188,4493.408572594002,11.658879547623147,K,4991.060700472375
44472,Gaia 4554750939817193984,Her,,-1.424,107.6751348407474,62.1566052663647,4493.502791423216,11.838925079081026,M,3257.9042125472024
44515,Gaia 1747487506865356288,Del,,-1.779,55.06441704124635,43.78954201844442,4493.951208195394,11.48414176439582,M,3177.6723482682805
44525,Gaia 5866191402324494336,Cen,,-1.351,112.52835011252056,-8.515060144353468,4494.0373503638575,11.912183387800413,M,3146.7069536459853
44530,Gaia 4062247864654496768,Sgr,,-2.427,91.6852918303831,28.597214185941937,4494.07053212441,10.836199420825045,M,3123.3840930466113
44547,Gaia 5799280111136601088,TrA,,-1.642,110.1620583547132,-28.230740061130867,4494.237443305775,11.621280068490034,M,3458.706255536521
44611,Gaia 5878617983987168256,Cen,,-1.443,104.74694997111575,6.673034564898275,4494.825735015621,11.820564293707536,G,5491.244083687116
44623,Gaia 6573468891301959680,Gru,,-1.575,57.19494269526958,5.6454542504879885,4494.963248884605,11.688630726317465,M,3012.838175312465
44648,Gaia 4554814058662440960,Her,,-1.491,113.50740399900242,66.20939943619523,4495.26015142036,11.77277415226724,K,4853.4453144401205
44693,Gaia 4315046478574294016,Aql,,-2.035,359.2752455660985,61.35000022864191,4495.677064836628,11.22897553638537,A,8003.964554293967
44709,Gaia 4459389643508483072,Her,,-1.335,108.32420464936156,47.990829795519225,4495.837523443125,11.929053038664543,B,11623.516260463568
44711,Gaia 6096243598895534080,Cen,,-1.477,111.32504533432008,12.50745765258663,4495.852012018018,11.78706003657979,M,3347.062762633902
44720,Gaia 5966510229078336512,Sco,,-4.229,95.9035723039709,24.410128811653976,4495.958100564742,9.035111276174334,A,8866.561973731756
44788,Gaia 4447293709932691456,Her,,-2.155,186.76594121985536,62.68165680618399,4496.721628667016,11.109480016141037,K,4072.0044970377617
44805,Gaia 5819908667257069568,TrA,,-2.212,109.88108812375584,-34.588533896502376,4496.874551307687,11.052553861416806,M,3294.545158616742
44893,Gaia 4416973749078792192,Ser,,-1.315,117.85804815693496,38.46217217512567,4497.706048331722,11.94995534158176,M,3545.3429391528266
44998,Gaia 4093883666052379136,Sgr,,-1.822,90.86043714485116,31.18046445261583,4498.676713934792,11.443423924042026,A,7746.564117880623
45072,HIP 78746,Sco,,-1.842,101.773028442896,28.965734914369733,4499.431024453337,11.42378799269528,M,3395.3510538094774
45079,HIP 85383,Sco,,-2.348,94.0466151180278,27.665196660575567,4499.459052122443,10.917801519099012,G,5724.163967517588
45113,Gaia 4103709932814452736,Sct,,-1.703,88.58045031154658,33.24366466407492,4499.769347479816,11.562951264783347,M,2981.4069031832664
45120,Gaia 6117914251525186560,Cen,,-1.738,139.2906004372182,-2.213084087897464,4499.814738942065,11.5279731694196,Undefined,
45127,Gaia 1807440646122304512,Aql,,-1.346,51.60086760959549,55.94205038506664,4499.888272503238,11.920008654168164,A,7526.014382731695
45136,Gaia 4143996244941706240,Sgr,,-1.312,91.20785552658418,32.41294710766039,4499.930167723624,11.954028871090488,G,5971.461669160834
45152,Gaia 4097761020745878016,Sgr,,-2.414,89.6126917730284,32.67958045582403,4500.076059721083,10.852099271141167,M,2898.772039653059
45157,HIP 91032,Sgr,,-1.655,88.84260751158541,32.201785139764354,4500.148642054269,11.611134294829837,M,3286.7019790028166
45185,Gaia 5890755802084623360,Cen,,-3.381,105.05860702093922,7.405289248103551,4500.386342190093,9.885248990075771,M,2622.9155132825867
45219,Gaia 5933655511662881792,Nor,,-1.474,96.62320254324128,19.765233741562575,4500.756053024207,11.792427371183631,A,7719.078325658027
45366,Gaia 6912116789028506624,Aqr,,-1.478,57.74298396725322,34.78511161346754,4502.123111190422,11.789086833353192,M,2968.659396490436
45378,Gaia 4322155096140621824,Sge,,-1.375,58.928021953388296,58.671983249001066,4502.223640431472,11.892135320262753,G,5524.220996378133
45401,Gaia 4089606119159862272,Sgr,,-1.302,90.10885328190798,30.519226768094043,4502.572667606507,11.965303653416598,A,8623.378606264407
45410,HIP 95118,Aql,,-1.452,79.61018815012562,43.842267079098654,4502.659147398609,11.815345359945956,K,4175.813009112693
45414,HIP 81918,Ara,,-1.441,95.74029241947667,19.95884944484774,4502.6719500761055,11.82635153421332,A,8394.45558299076
45465,Gaia 6915196349299769344,Aqr,,-1.417,64.42370706396954,36.64224755193009,4503.171675366123,11.850592519894589,M,3092.5057776538542
45479,Gaia 4293240345536119808,Aql,,-1.33,81.62061802373778,41.220943086629674,4503.25793699681,11.937634115678735,A,7816.22725240447
45513,Gaia 5876422740292054016,Cir,,-1.372,101.2020913591222,12.113840815542218,4503.576772820534,11.895787852972015,M,2862.9724150893503
45538,Gaia 5896479309853592576,Cen,,-2.967,124.1720755744162,-14.649893558939397,4503.814627433033,10.300902535393528,G,5674.495992798301
45540,Gaia 4077583165711101952,Sgr,,-1.696,89.10535581694204,30.416570174842057,4503.820356844094,11.571905297774125,A,8632.122714291934
45547,Gaia 4317499248521095168,Aql,,-2.078,62.165640852742115,53.154523481288386,4503.88007382219,11.1899340895332,M,3044.957698590838
45551,Gaia 6372752940571934720,Pav,,-2.157,80.6360413166341,-23.10760562783492,4503.891693484573,11.110939691756908,M,3143.6445347306394
45562,HIP 96720,Aql,,-2.806,21.73471611650314,62.99096618506135,4503.967963064337,10.461976463486144,F,6724.417656800524
45564,Gaia 5969018386933606400,Sco,,-1.483,96.740207676903,24.510248405561168,4503.99638450578,11.78499016611052,A,7698.603814159162
45578,Gaia 5966524419650393088,Sco,,-3.556,95.86775853267334,24.497979266377925,4504.157867175897,9.712068018943192,A,8545.552811593956
45597,Gaia 5906166694481933312,Lup,,-1.874,105.48924858856236,17.4278786931366,4504.328530840097,11.394150295015285,M,3486.2526479429243
45635,Gaia 5933866175614769152,Nor,,-1.871,97.20758686433692,19.73479594288537,4504.619117848566,11.397290378340502,K,4005.1779826318143
45639,HIP 88085,Sgr,,-3.153,91.78202716092876,30.788988536402737,4504.647000029231,10.115303819032617,A,8951.037474455134
45649,Gaia 4421299227822495744,Ser,,-1.495,124.06002994705838,41.0284458071627,4504.767750362717,11.773362026147035,K,4419.556193674874
45721,Gaia 4095054714622858240,Sgr,,-1.523,90.9893640028096,31.615694057319526,4505.412871769938,11.745672977369374,F,7169.831569528642
45731,Gaia 6888321227099977728,Aqr,,-1.315,68.97726782264007,30.70523831613513,4505.529587077039,11.95372922988021,M,3140.5882432044127
45749,HIP 75715,Lib,,-2.209,109.37416105052364,31.6382325369497,4505.718838673531,11.059820439133553,K,3937.34585269457
45757,Gaia 4465685786385190400,Her,,-1.562,128.29178654412786,57.39437938515968,4505.799448077918,11.706859287436805,M,2976.8413424184814
45794,Gaia 1802598809228749056,Aql,,-1.413,58.04759470625659,49.6585399676637,4506.139190210776,11.856023012623538,M,2633.5122237324367
45802,Gaia 6841405134661626880,Cap,,-1.437,37.29334394926709,21.262310454734607,4506.2057359647715,11.832055080252989,M,3264.5035823176668
45805,Gaia 5830426561151710208,TrA,,-1.882,95.9838336780058,16.121445150579667,4506.253287803529,11.387077994644187,A,8402.695283320794
45832,HIP 76661,Nor,,-2.569,99.01260210517248,15.060848752702904,4506.623532064616,10.700256400543717,K,4545.308624915748
45848,Gaia 4463458725583625216,Her,,-1.482,148.98897666342998,58.45100818107121,4506.77250804765,11.787328181975582,Undefined,2155.2801597182324
45880,Gaia 5881056563365139456,Cir,,-1.465,103.02489364983474,12.84031506213742,4507.088455241819,11.80448040766845,F,7487.380046677648
45956,Gaia 1801795375464281088,Aql,,-1.55,31.963552564827,53.875178404570576,4507.732799439481,11.719790824394488,M,2418.876767022412
45957,Gaia 6122224577618752512,Cen,,-1.383,122.3931688396428,12.652056946186862,4507.752668824996,11.886800395886247,Undefined,
45985,Gaia 4063146749806089728,Sgr,,-1.35,91.42393203653756,29.359949705400968,4508.118964370499,11.919976840428404,B,10970.920343972522
45987,HIP 74448,Nor,,-1.786,101.59286116321742,15.581338058512303,4508.140169822268,11.483987054654229,K,3995.099456836225
45992,HIP 88682,Oph,,-1.824,91.17853964474456,44.523052257358465,4508.197418830136,11.446014630072703,A,8932.11144502297
46032,Gaia 4185355646116022272,Sgr,,-1.335,85.49603144300303,33.074473453293464,4508.601037403916,11.9352090331309,A,9708.633707532428
46050,Gaia 4436377243094699008,Ser,,-1.312,106.91206807285162,40.75129046945407,4508.74529567252,11.95827851096586,M,3370.4396083782444
46051,Gaia 4317151012591605760,Aql,,-1.313,69.49955684480561,50.09938354981095,4508.758748374058,11.95728498995829,M,3662.9728797773446
46088,Gaia 6912355756712926208,Aqr,,-2.264,57.55103658312547,35.22595277954476,4509.092809939281,11.006445872063658,M,3432.828517202361
46115,HIP 95758,Sgr,,-3.335,83.51955377502982,32.91687061765509,4509.403076636496,9.935595284023552,K,4256.423179732712
46123,Gaia 6412775266901447680,Ind,,-1.451,72.44240614416374,3.880435542914172,4509.455168540336,11.819620368380988,M,3249.14771505216
46177,Gaia 4050283735101505024,Sgr,,-2.801,91.498004013016,28.756986749384694,4509.881368143445,10.469825589835144,B,10515.561781448858
46252,Gaia 4304988214939002368,Aql,,-1.837,25.829813074136833,59.20484148128304,4510.530748070798,11.434138238654246,B,10329.305284482974
46267,Gaia 4094435788345837568,Sgr,,-1.435,90.44548988006537,31.538785938245045,4510.633389769925,11.83618765214774,F,7187.3526857834595
46297,Gaia 6269115482798559232,Hya,,-1.827,137.051704496578,9.267347499798872,4510.830913561881,11.44428274036183,K,4591.9054308238265
46371,Gaia 4037782184797490176,CrA,,-1.348,91.1799145519652,26.3525639824412,4511.614140666259,11.92365974593883,B,11091.76122843408
46406,Gaia 5867985878371300352,Cen,,-1.578,114.25054024638484,-6.65111852462251,4511.944222532312,11.693818610909052,G,5608.54490151226
46475,Gaia 5834385490282010624,Nor,,-2.284,98.45861673536749,16.385377048754027,4512.700642266711,10.988182624033495,M,2929.3139954139106
46521,Gaia 5969570307401851904,Sco,,-2.227,95.85097928198998,24.73752627503717,4513.253909841218,11.045448835273024,A,8720.653940155162
46545,Gaia 5885375445005398016,Nor,,-1.49,99.91339896690896,17.090725602385138,4513.549053654248,11.782590833863146,F,6457.710627208462
46553,Gaia 4069668640415991296,Sgr,,-2.09,91.40373041804568,30.766407445274066,4513.665751434041,11.182646976541603,B,11247.073362721538
46593,Gaia 4315329362288635904,Aql,,-1.292,74.8081323158049,46.95583194929245,4514.051837837143,11.980832710303044,K,4580.719962436781
46606,Gaia 4058676921438306304,Oph,,-1.805,94.08470090920788,28.41549795066921,4514.239268032011,11.467922871218803,Undefined,
46651,Gaia 4093983687250148864,Sgr,,-1.656,90.72448524432455,31.20874178715917,4514.626464131702,11.617109115133156,A,9788.881799388666
46761,Gaia 5866522462718945280,Cen,,-1.987,106.98777268806704,2.0999067152533017,4515.763275614883,11.286655836781886,M,3250.239623173299
46781,Gaia 5955294695111407616,Sco,,-2.615,93.02559572971754,24.084639771228353,4516.006376425046,10.65877273230125,B,10162.81319659834
46794,HIP 90001,Sgr,,-3.02,89.90542677469801,32.611570750807445,4516.2090694817025,10.253870192859592,K,4480.440358752453
46814,HIP 87397,Ara,,-1.487,92.09559408583308,23.070314489374045,4516.359762122104,11.786942647311273,B,11407.341296991812
46873,HIP 94513,Oct,,-1.921,88.98800475312628,2.6280410584624176,4517.005134463807,11.353252921113404,B,12488.51084629239
46890,Gaia 5881995546318024704,Nor,,-2.334,99.3960742072335,14.777522851590064,4517.162917662174,10.940328771343331,K,4396.914042075454
46933,Gaia 5798846319438144512,TrA,,-2.393,108.14004577996094,-24.41722773285205,4517.460681042907,10.881471906241869,K,3961.882962865052
46953,Gaia 5966509267005563904,Sco,,-3.308,95.78163737530522,24.50105723230409,4517.617804926669,9.96654743191196,A,8711.710561840975
46961,Gaia 6476548590580439040,Ind,,-1.619,81.07545553559261,16.83900095047445,4517.665411892893,11.655570314916549,K,3709.738609128298
47020,Gaia 5877786989391349760,Cir,,-2.473,124.05508261834878,-31.04070980233745,4518.283136949396,10.801867211896806,F,6174.690258703779
47033,Gaia 6111162592992993280,Cen,,-2.195,120.03371486321448,9.470873217256544,4518.381939281071,11.079914695461907,M,3537.5181533999453
47065,Gaia 4042338904569295872,Sco,,-1.622,91.9917015822828,27.2956586674384,4518.726728694596,11.653080390204872,Undefined,
47097,HIP 101158,Mic,,-1.686,80.36684864170915,24.556715573961934,4519.01531866416,11.58921906757661,K,4318.5611260572805
47099,Gaia 6509659043220969472,Gru,,-1.374,62.96414980211146,-4.252424896351465,4519.02477613428,11.901223612065284,M,3575.6730259992937
47133,Gaia 6109421245753250816,Cen,,-1.46,119.55032832261882,6.207413680435367,4519.3486505531355,11.815379233952498,K,3887.6256053933257
47165,HIP 86502,Sco,,-1.779,92.9660225605089,26.954953139364537,4519.679326178773,11.496538112318566,K,4388.740774370938
47181,Gaia 4554383531135064064,Her,,-2.744,102.76431620946973,55.89738329536861,4519.835317413588,10.531613056754392,M,3356.3732160895956
47258,Gaia 6916186287722014720,Aqr,,-1.882,35.13544483772806,35.82142305565702,4520.641838382813,11.394000500471542,M,3448.8006431201356
47324,Gaia 4049844510165841920,Sgr,,-1.349,90.5289725558579,28.82257520062984,4521.2902501694425,11.927311940171217,B,10014.343360926072
47339,Gaia 1734275809505201664,Del,,-1.504,37.94772213077677,42.98289720822285,4521.38021015806,11.772355145468614,K,4455.034400111444
47376,HIP 70808,Cen,,-3.43,104.40475668241288,7.586939912810689,4521.718940659329,9.846517820659022,F,6537.6738922951345
47381,Gaia 6420282457420708864,Pav,,-1.337,88.99395299693035,11.028380152129074,4521.762609501477,11.939538791716542,M,3286.7019790028166
47483,Gaia 5956936128548004864,Sco,,-2.074,92.2011301144185,25.043993858443965,4522.578092965075,11.202930373569696,B,10175.407743557467
47517,HIP 88884,Sgr,,-2.654,91.04571269104456,30.846757538192787,4522.911612305354,10.62309050377146,A,9941.903861295465
47541,Gaia 4566803099088574976,Her,,-1.496,122.55581039120484,70.49862691755193,4523.187514189348,11.781222961601214,M,3295.668765702382
47579,Gaia 5932329775516601344,Nor,,-1.373,97.1458282536932,19.63875704025717,4523.577597988161,11.904410223279072,A,8194.093023103896
47598,Gaia 6172865196976147456,Cen,,-2.271,124.57987243060336,15.037876715910018,4523.7456941762675,11.006490913715982,Undefined,
47680,Gaia 6509024590651709440,Gru,,-1.641,63.313583161294794,-6.615605192272973,4524.4588392202795,11.636833208098151,M,3267.8136143532697
47682,Gaia 4451196838769703936,Ser,,-1.873,114.87485739379208,44.26647381695803,4524.470543994402,11.404838825689582,M,3511.6917833337834
47685,Gaia 6889985578466715648,Aqr,,-1.34,68.5251874144564,31.66256225065772,4524.479934455743,11.937843332538804,M,3199.724198981945
47692,Gaia 4555747715833979904,Her,,-1.317,122.5423818691076,75.53765104695519,4524.557733132724,11.96088067080322,M,3191.2864286874733
47732,Gaia 6097632075921481728,Cen,,-1.47,112.88361014484332,12.727362394089312,4524.889409910567,11.808039846708862,M,3325.1626426001653
47787,Gaia 6110736192942571520,Cen,,-1.378,127.35507426382736,2.248175494418682,4525.343057160383,11.900257538904292,K,4152.067141044149
47805,HIP 70877,Cir,,-2.701,104.04393494389416,-7.238400037239869,4525.524874970435,10.5773447818872,A,9125.458485299803
47827,Gaia 4099719839457957376,Sgr,,-1.596,88.58609723390667,32.26963846647352,4525.664030439848,11.682411551516171,M,3383.4411930897154
47882,Gaia 6751378840573402112,Sgr,,-1.292,84.16316860453689,27.5128631476649,4526.22438245635,11.986680399051515,Undefined,
47971,Gaia 4492188968715575296,Oph,,-1.352,97.77828809012148,44.95727539210046,4527.132408324051,11.92711598403309,A,9800.46654175548
47974,Gaia 4056217043388101632,Sco,,-2.086,91.9098316881365,28.489634000974892,4527.16144680288,11.193129912508704,Undefined,
48010,Gaia 6785204044485315584,PsA,,-1.718,26.52017164104407,-3.019091568119401,4527.502864291576,11.561293668697054,Undefined,
48020,HIP 89681,Ser,,-3.312,90.17252299011612,33.87012865542572,4527.636311340187,9.967357671376329,G,5752.9660132222925
48034,HIP 88040,Sgr,,-3.584,91.80869939852828,30.731115349263575,4527.721506850126,9.695398531097824,A,7923.34069156198
48039,Gaia 4042978889035049984,Sgr,,-1.683,91.2198732523852,27.892996988390404,4527.779651000524,11.596426416560188,Undefined,
48048,Gaia 5979057752738755584,Sco,,-1.315,94.78936669095496,27.35847545487969,4527.879576638039,11.964474339247962,Undefined,
48088,HIP 82077,Sco,,-2.536,96.42935053721304,25.018021260418095,4528.1025880795205,10.743581288043458,M,3618.777239156733
48114,Gaia 5834139646328752128,Nor,,-1.508,98.30434025971746,15.733092364946607,4528.345935977584,11.771697983510844,A,8094.001730673056
48163,Gaia 5878715153320644608,Cen,,-1.813,104.42519723217896,7.855004748580944,4528.81439442144,11.466922611219667,F,6629.621640797307
48167,Gaia 4560944832415877120,Her,,-1.902,111.54903458195336,61.67593518187124,4528.857067700833,11.377943072074146,K,3769.598326885932
48199,Gaia 5978894196033841152,Sco,,-1.349,94.98589113070436,27.079446524915475,4529.1318551611375,11.931074821713892,Undefined,
48225,Gaia 6332142031922690048,Lib,,-1.613,119.6748741522199,32.230417211526344,4529.389513262772,11.667198351247286,M,3173.5074258250947
48263,Gaia 4049778268984439808,Sgr,,-2.007,90.41571667673703,28.77765083267415,4529.776723159883,11.27338397883968,B,10597.705652891262
48270,HIP 88730,Sgr,,-2.656,91.1940785188404,31.02580096251521,4529.829670240162,10.624409360322934,G,5778.423731066208
48307,Gaia 4066697931845404672,Sgr,,-1.872,91.01183764028664,30.652931198858184,4530.142201727957,11.4085591739234,B,10137.728070417896
48436,Gaia 6198270065975416832,Cen,,-1.459,105.99981100895911,21.174086653559225,4531.14897956888,11.82204170787344,M,3178.715338105674
48477,HIP 90034,Sct,,-3.558,89.85068656768101,33.15720697431273,4531.490628725169,9.72320543097157,G,5894.132132217435
48600,Gaia 6818027730748563456,Cap,,-2.664,56.54887959051754,21.729023397769804,4532.403393572232,10.617642780235274,K,3729.9553432145367
48707,Gaia 1730523172023819264,Aqr,,-2.033,37.01182539906991,40.19627029704162,4533.333820209498,11.249088501467062,M,3104.383905964051
48714,HIP 73653,Lup,,-3.934,104.81876490379436,20.606790088077215,4533.379541671011,9.348110401992257,B,12508.49718095594
48768,Gaia 5834067834476879872,Nor,,-1.743,97.97608866597984,16.25548796090433,4533.789764863935,11.539306888528609,A,8241.214577063694
48771,Gaia 5932383827791738880,Nor,,-3.448,97.37347269588192,18.64016749166709,4533.8001904438115,9.834311881886086,A,9541.500263149748
48867,Gaia 4092950077653840896,Sgr,,-1.902,89.79656546542148,31.48978856519075,4534.593490354778,11.380691801182529,M,3048.7827899985996
48891,Gaia 4532034892154494976,Her,,-1.429,78.67298411587056,64.19670640498322,4534.811601143116,11.853796244981082,M,2995.1902568688056
48895,HIP 86669,Ser,,-1.908,93.23902905303662,32.630361413183245,4534.826636995018,11.374803444813468,M,3304.686162513812
48937,Gaia 6888213608103414784,Aqr,,-1.809,72.54497832103058,31.819957733697503,4535.080236853538,11.4739248760704,M,3264.5035823176668
48974,Gaia 5966509438804267008,Sco,,-2.958,95.70022490579449,24.590387917069545,4535.3236896946955,10.325041442241432,A,8614.654039609362
49044,Gaia 6095558809309164544,Cen,,-1.296,117.19322676450848,6.530529329190146,4535.789784058819,11.98726459258692,M,2917.893093255336
49056,Gaia 5853635636750004224,Cen,,-2.593,110.74913301235856,-9.717070264788788,4535.852165749826,10.690294457107948,A,7767.319734251719
49063,Gaia 5817479017125785600,Ara,,-1.985,121.78244026193197,-65.05317213856607,4535.919020251631,11.29832646248003,K,4141.2024603826885
49064,Gaia 4555844850815659008,Her,,-2.281,114.4559136168952,74.15092230205539,4535.929533543997,11.002331495483867,M,2824.788389613096
49068,HIP 86762,Sco,,-2.568,92.68614945275074,26.17051382219754,4535.9682516624025,10.71535003081746,A,8486.084510400658
49083,Gaia 4446548206690629632,Her,,-2.035,191.10048129734653,57.313759958059656,4536.1024462409405,11.248414271900788,M,3164.1773175375415
49086,Gaia 4085322112590360064,Sgr,,-1.8,87.13735915609,31.379662226773537,4536.127332805124,11.483426185286756,M,3099.423301041423
49113,Gaia 4462820944418145792,Her,,-1.364,110.61486257151356,51.054802687846845,4536.317905259262,11.919517411591324,M,3012.838175312465
49132,Gaia 5878618014024200192,Cen,,-1.672,103.97747427638964,8.107296646309218,4536.432482929307,11.611572257638802,F,7123.56035660557
49138,Gaia 4065975002907765760,Sgr,,-2.294,91.37865940226348,30.186909392633396,4536.471521511819,10.989590944313935,A,9276.681700074085
49139,Gaia 6124372404864685056,Cen,,-2.029,142.7705756946869,1.8839032506567568,4536.472182788957,11.25459126084738,Undefined,
49150,Gaia 4049106875306845696,Sgr,,-1.76,91.2632791283801,28.15708843516931,4536.570528319368,11.523638335376331,Undefined,
49233,Gaia 4091335513483504640,Sgr,,-1.443,90.34618484754596,31.26569951028986,4537.383676242327,11.84102752144549,A,8765.677098375048
49313,Gaia 6909044478662842368,Aqr,,-1.421,66.8404916855938,33.571672379240574,4537.984887152776,11.863315226103904,M,2799.638528451191
49354,Gaia 5881969639053117440,Nor,,-2.295,99.00382968059296,15.741234145736785,4538.366644406314,10.989497893190077,F,7112.093996658919
49387,HIP 70730,Cen,,-2.017,104.40981914610512,8.620696924906825,4538.70768533995,11.267661064923908,A,7816.22725240447
49418,Gaia 6511543262553996288,Gru,,-1.693,63.946590533222405,-0.5440998959936324,4538.961542244164,11.591782515320435,M,3189.1841413177335
49484,Gaia 4428329264652388864,Ser,,-1.445,123.94493286126315,42.08484203235596,4539.659048302321,11.840116181684971,K,4196.128712619331
49493,Gaia 4278146073769570816,Oph,,-4.367,280.6864306719133,46.19854296483464,4539.714317714917,8.918142618752753,A,9990.066504658438
49524,Gaia 4056874620022245888,Sgr,,-2.082,92.62833369442164,28.647086339794495,4539.934648112134,11.20324800639063,M,3291.179073463435
49560,Gaia 4066023415781258240,Sgr,,-3.478,91.41741248229393,30.196143248716147,4540.188061156067,9.807369211676258,B,10695.372424505926
49563,Gaia 4063245637124441088,Sgr,,-2.051,91.26758984234178,29.438732086297183,4540.1972095794345,11.234373587162176,B,10956.021843649138
49565,HIP 84757,Ara,,-3.774,93.9635313247244,23.7149695617666,4540.228101394073,9.511388361959805,A,9685.973620151606
49613,Gaia 6453336491368744960,Ind,,-1.66,52.554954666388824,-32.60894004991098,4540.562916045605,11.625548489150711,G,5800.437593085512
49617,Gaia 5848344340071285760,Cir,,-3.084,102.52620303602146,2.4185012674059565,4540.602511116744,10.201567424959164,M,2680.460571778189
49622,Gaia 5890832596102374400,Cen,,-2.83,104.9267695551704,8.094319353965082,4540.6597010877595,10.45559477499956,F,6537.6738922951345
49714,HIP 68995,Cen,,-3.838,107.4847476908345,-3.213198804521016,4541.234520447334,9.44786965254184,F,7044.130880250591
49785,Gaia 5877105777544966144,Cir,,-1.956,100.15829941991063,14.946495514329117,4541.751622499786,11.33011690004907,K,4409.234032365268
49816,Gaia 4299073254684080128,Aql,,-1.752,5.6070847609988705,53.35853602392073,4541.939343636429,11.534206650189288,A,8588.596901782697
49823,Gaia 4206160192839593984,Aql,,-1.347,85.45366129657492,35.80364964405265,4542.018766076092,11.939244621222256,M,3664.372046424614
49851,Gaia 4056478722811902976,Sgr,,-1.342,92.07826566615648,28.61451341039445,4542.217966721258,11.944339854034371,A,9349.174503369091
49857,Gaia 5941997442001521664,Nor,,-4.138,191.73519531010805,-56.20098450638813,4542.239130921819,9.148349971860258,M,2678.990511756283
49881,Gaia 6893052047676845056,Cap,,-1.413,48.84110634596,28.024294960756837,4542.460132719365,11.87345562187508,K,4295.037829574871
49922,Gaia 5884678801321670656,Nor,,-1.433,98.27597992307182,18.42403763539077,4542.926989620154,11.853678786142378,F,7270.368603524201
49927,Gaia 4322138088071378944,Sge,,-1.621,68.48890356645362,54.06909223083324,4542.958062199591,11.665693638465196,K,4600.895299436185
50014,Gaia 5878555174390220800,Cen,,-2.252,103.36920526990826,9.350910024688734,4543.519674310678,11.034962064854607,G,5388.481884596254
50016,HIP 86253,Sco,,-2.412,93.13347280147998,26.99501524929262,4543.529117227208,10.87496657787818,F,6796.172166949043
50040,HIP 87232,Sco,,-3.577,92.30629352234308,25.980256612649743,4543.685647229662,9.71004138640652,B,11199.970421792816
50063,Gaia 4153486473382675968,Ser,,-1.317,90.21613859748268,33.633609885488035,4543.882044348016,11.970135244507691,A,8922.681607776542
50096,Gaia 5798684656865323008,Aps,,-2.471,106.39915580794826,-20.257749682789,4544.250707684832,10.816311417608716,B,11407.341296991812
50136,HIP 88760,Sgr,,-4.341,91.16984274024678,31.01229365907834,4544.569069745876,8.946463541745622,A,9008.35233614978
50227,Gaia 5849962851220246528,Cir,,-1.524,116.60342715412092,-24.77234555904094,4545.288187953592,11.763807121475477,G,5924.804618432884
50255,HIP 92521,Sgr,,-3.774,87.49517189702952,32.13785451527658,4545.559044016478,9.513936516778834,A,7698.603814159162
